cohort,split,filename,image_path,expected,result,confidence,strict_correct,roi_count,ocr_token_count,elapsed_ms,reason,regions_json,distance_to_suspicious,distance_to_tampered
independent,train,3.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/3.png,篡改,正常,0.13620363035741415,False,5,39,2571.0,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.09103825560929116, ""bbox"": [696, 2032, 592, 68], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [696, 2032, 1288, 2100], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.11217908204198417, ""bbox"": [945, 2165, 339, 61], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [945, 2165, 1284, 2226], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.13620363035741415, ""bbox"": [669, 984, 231, 68], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [669, 984, 900, 1052], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [1021, 684, 217, 55], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1021, 684, 1238, 739], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.09926064143289115, ""bbox"": [1157, 1245, 127, 60], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1157, 1245, 1284, 1305], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}]",-0.413796,-0.513796
independent,train,4.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/4.png,篡改,篡改,0.66,True,4,26,3150.7,文件体积/像素比异常(疑似工具导出)；全局UI布局异常,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [371, 735, 380, 93], ""reason"": ""文件体积/像素比异常(疑似工具导出)；全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [371, 735, 751, 828], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [620, 1020, 372, 47], ""reason"": ""文件体积/像素比异常(疑似工具导出)；全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [620, 1020, 992, 1067], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [407, 853, 310, 51], ""reason"": ""文件体积/像素比异常(疑似工具导出)；全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [407, 853, 717, 904], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [247, 411, 92, 34], ""reason"": ""文件体积/像素比异常(疑似工具导出)；全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [247, 411, 339, 445], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}]",0.11,0.01
independent,train,5.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/5.png,篡改,正常,0.0999817329936958,False,5,33,2317.3,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.08836603059827172, ""bbox"": [134, 798, 609, 143], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [134, 798, 743, 941], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.09118326943476025, ""bbox"": [673, 1005, 558, 58], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [673, 1005, 1231, 1063], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [1056, 1126, 176, 68], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1056, 1126, 1232, 1194], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.0999817329936958, ""bbox"": [782, 1243, 129, 59], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [782, 1243, 911, 1302], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [1188, 1836, 39, 38], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1188, 1836, 1227, 1874], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 5}]",-0.450018,-0.550018
independent,train,11.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/11.png,篡改,正常,0.403,False,3,44,2251.6,文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域,"[{""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [241, 851, 404, 52], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.4051, ""risk_max_iou"": 0.4051, ""overlapping_pairs"": [{""bbox_a"": [241, 851, 645, 903], ""bbox_b"": [415, 851, 645, 888], ""iou"": 0.4051, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [241, 851, 645, 903], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [415, 851, 230, 37], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.4051, ""risk_max_iou"": 0.4051, ""overlapping_pairs"": [{""bbox_a"": [241, 851, 645, 903], ""bbox_b"": [415, 851, 645, 888], ""iou"": 0.4051, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [415, 851, 645, 888], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [415, 944, 237, 31], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.4051, ""risk_max_iou"": 0.4051, ""overlapping_pairs"": [{""bbox_a"": [241, 851, 645, 903], ""bbox_b"": [415, 851, 645, 888], ""iou"": 0.4051, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [415, 944, 652, 975], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.147,-0.247
independent,train,6.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/6.png,篡改,正常,0.12091074737472207,False,2,46,2360.8,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.05810414062678579, ""bbox"": [416, 853, 214, 33], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [416, 853, 630, 886], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.12091074737472207, ""bbox"": [415, 991, 234, 30], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [415, 991, 649, 1021], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}]",-0.429089,-0.529089
independent,train,7.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/7.png,篡改,正常,0.403,False,3,47,2346.6,文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域,"[{""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [244, 853, 396, 50], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.3977, ""risk_max_iou"": 0.3977, ""overlapping_pairs"": [{""bbox_a"": [244, 853, 640, 903], ""bbox_b"": [415, 853, 640, 888], ""iou"": 0.3977, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [244, 853, 640, 903], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [415, 853, 225, 35], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.3977, ""risk_max_iou"": 0.3977, ""overlapping_pairs"": [{""bbox_a"": [244, 853, 640, 903], ""bbox_b"": [415, 853, 640, 888], ""iou"": 0.3977, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [415, 853, 640, 888], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.403, ""bbox"": [958, 802, 82, 33], ""reason"": ""文件体积/像素比异常(疑似工具导出)；检测到部分重叠的疑似数字区域"", ""bbox_overlap_check"": {""max_iou"": 0.3977, ""risk_max_iou"": 0.3977, ""overlapping_pairs"": [{""bbox_a"": [244, 853, 640, 903], ""bbox_b"": [415, 853, 640, 888], ""iou"": 0.3977, ""same_row_fragment"": false}], ""box_count"": 3, ""anomalies"": [""bbox_iou_partial_overlap""]}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [958, 802, 1040, 835], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 3}]",-0.147,-0.247
independent,validation,8.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/8.png,篡改,正常,0.17510318022604138,False,6,50,2435.0,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [344, 1144, 785, 80], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [344, 1144, 1129, 1224], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.08578552411974483, ""bbox"": [337, 1650, 564, 63], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [337, 1650, 901, 1713], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.05240703357185899, ""bbox"": [342, 1320, 276, 65], ""reason"": ""文件体积/像素比异常(疑似工具导出)；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [342, 1320, 618, 1385], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [342, 329, 182, 75], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [342, 329, 524, 404], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [342, 740, 182, 73], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [342, 740, 524, 813], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 5}, {""result"": ""正常"", ""confidence"": 0.17510318022604138, ""bbox"": [337, 1404, 122, 61], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [337, 1404, 459, 1465], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",-0.374897,-0.474897
independent,validation,9.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/9.png,篡改,正常,0.17506427275371947,False,6,48,2387.9,文件体积/像素比异常(疑似工具导出)；局部字体风格异常,"[{""result"": ""正常"", ""confidence"": 0.11150947907027094, ""bbox"": [337, 1650, 564, 63], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [337, 1650, 901, 1713], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [346, 1146, 281, 70], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [346, 1146, 627, 1216], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.052885463464523205, ""bbox"": [339, 1320, 244, 65], ""reason"": ""文件体积/像素比异常(疑似工具导出)；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [339, 1320, 583, 1385], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [346, 329, 178, 75], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [346, 329, 524, 404], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [342, 740, 182, 73], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [342, 740, 524, 813], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 5}, {""result"": ""正常"", ""confidence"": 0.17506427275371947, ""bbox"": [337, 1404, 125, 61], ""reason"": ""文件体积/像素比异常(疑似工具导出)；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [337, 1404, 462, 1465], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",-0.374936,-0.474936
independent,train,10.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/10.png,篡改,正常,0.1722073651886384,False,7,46,3239.2,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [913, 1286, 1285, 103], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [913, 1286, 2198, 1389], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.06913955232228837, ""bbox"": [502, 260, 1268, 56], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [502, 260, 1770, 316], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.09923414585986438, ""bbox"": [1864, 122, 417, 47], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1864, 122, 2281, 169], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.08722040720909903, ""bbox"": [502, 263, 362, 44], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [502, 263, 864, 307], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [1617, 967, 196, 51], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1617, 967, 1813, 1018], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""正常"", ""confidence"": 0.1026013303194044, ""bbox"": [1618, 831, 190, 41], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1618, 831, 1808, 872], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}, {""result"": ""正常"", ""confidence"": 0.1722073651886384, ""bbox"": [778, 552, 96, 39], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.2243, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 7, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [778, 552, 874, 591], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 7}]",-0.377793,-0.477793
independent,train,12.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/12.png,篡改,正常,0.026549098263550223,False,3,31,1318.8,文件体积/像素比异常(疑似工具导出)；局部字体风格异常,"[{""result"": ""正常"", ""confidence"": 0.026549098263550223, ""bbox"": [1283, 466, 2184, 73], ""reason"": ""文件体积/像素比异常(疑似工具导出)；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.217, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1283, 466, 3467, 539], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [2993, 466, 474, 73], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.217, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [2993, 466, 3467, 539], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.011466704443902546, ""bbox"": [1283, 475, 237, 54], ""reason"": ""文件体积/像素比异常(疑似工具导出)；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.217, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1283, 475, 1520, 529], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.523451,-0.623451
independent,train,13.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/13.png,篡改,正常,0.15080155043047916,False,1,53,1915.4,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.15080155043047916, ""bbox"": [354, 1066, 179, 29], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 1, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [354, 1066, 533, 1095], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}]",-0.399198,-0.499198
independent,test,14.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/14.png,篡改,正常,0.14662403592983586,False,3,21,4208.0,文件体积/像素比异常(疑似工具导出),"[{""result"": ""正常"", ""confidence"": 0.09262661066396626, ""bbox"": [1215, 415, 724, 162], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1215, 415, 1939, 577], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.11382835495824577, ""bbox"": [1182, 820, 751, 76], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1182, 820, 1933, 896], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.14662403592983586, ""bbox"": [667, 250, 214, 86], ""reason"": ""文件体积/像素比异常(疑似工具导出)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [667, 250, 881, 336], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.403376,-0.503376
